,trap,ERRATICUS,PIPIENS,RESTUANS,SALINARIUS,TARSALIS,TERRITANS,PIPIENSRESTUANS,wnv,Date,Latitude,Longitude,Min_Station_Distance,Closest_Station,Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Min_Spray_Distance,Spray,closest_spray_all
483,T147,0,0,0,0,0,0,1,0,2007-08-01,41.931999999999995,-87.7,10.427401011699999,2,2,91,69,80.0,63,70.0, ,0.0,0.0,29.34,29.98,2.1,13,3.7,,0,0.029211235739921383
484,T148,0,2,1,0,0,0,2,0,2007-08-01,42.016999999999996,-87.68799999999999,12.702749346600001,1,1,92,69,81.0,62,69.0,HZ,0.0,0.0,29.29,30.0,3.5,9,4.1,,0,1.3551660610394018
485,T149,0,0,0,0,0,0,1,0,2007-08-01,41.994,-87.66799999999999,13.643829108399999,1,1,92,69,81.0,62,69.0,HZ,0.0,0.0,29.29,30.0,3.5,9,4.1,,0,0.19879473504124484
486,T150,0,1,0,0,0,0,1,0,2007-08-01,42.007,-87.676,13.2563218158,1,1,92,69,81.0,62,69.0,HZ,0.0,0.0,29.29,30.0,3.5,9,4.1,,0,0.6363170235894743
487,T151,0,1,1,0,0,0,2,0,2007-08-01,41.916000000000004,-87.801,8.71615596247,1,1,92,69,81.0,62,69.0,HZ,0.0,0.0,29.29,30.0,3.5,9,4.1,,0,0.05889358442344134
488,T152,0,1,0,0,0,0,1,0,2007-08-01,41.846000000000004,-87.71600000000001,4.53892972315,2,2,91,69,80.0,63,70.0, ,0.0,0.0,29.34,29.98,2.1,13,3.7,,0,1.9164116402713152
489,T153,0,2,0,0,0,0,2,0,2007-08-01,41.908,-87.76100000000001,8.43273825415,2,2,91,69,80.0,63,70.0, ,0.0,0.0,29.34,29.98,2.1,13,3.7,,0,0.0062476867714867665
490,T154,0,1,0,0,0,0,2,0,2007-08-01,41.919,-87.75200000000001,9.17912261027,2,2,91,69,80.0,63,70.0, ,0.0,0.0,29.34,29.98,2.1,13,3.7,,0,0.3959004678754808
491,T155,0,2,2,0,0,0,3,0,2007-08-01,41.776,-87.779,1.5561560274700001,2,2,91,69,80.0,63,70.0, ,0.0,0.0,29.34,29.98,2.1,13,3.7,,0,1.9598564665866531
492,T156,0,1,1,0,0,1,2,0,2007-08-01,41.773,-87.74,1.09052190645,2,2,91,69,80.0,63,70.0, ,0.0,0.0,29.34,29.98,2.1,13,3.7,,0,0.014933923029287113
493,T157,0,1,0,0,0,0,1,0,2007-08-01,41.826,-87.66799999999999,5.14150561458,2,2,91,69,80.0,63,70.0, ,0.0,0.0,29.34,29.98,2.1,13,3.7,,0,3.0909904479619343
494,T158,0,2,1,0,0,0,2,0,2007-08-01,41.683,-87.708,7.46353448795,2,2,91,69,80.0,63,70.0, ,0.0,0.0,29.34,29.98,2.1,13,3.7,,0,3.29976508524485
495,T160,0,1,1,0,0,0,2,0,2007-08-01,41.903,-87.68799999999999,8.72420550543,2,2,91,69,80.0,63,70.0, ,0.0,0.0,29.34,29.98,2.1,13,3.7,,0,0.9954748348687903
496,T161,0,2,1,0,0,0,2,0,2007-08-01,41.718999999999994,-87.675,6.10054260529,2,2,91,69,80.0,63,70.0, ,0.0,0.0,29.34,29.98,2.1,13,3.7,,0,0.639096394879573
497,T162,0,2,0,0,0,0,1,0,2007-08-01,41.726000000000006,-87.61399999999999,8.24649662835,2,2,91,69,80.0,63,70.0, ,0.0,0.0,29.34,29.98,2.1,13,3.7,,0,0.04893333551263221
498,T218,0,2,1,0,0,0,2,0,2007-08-01,41.948,-87.73100000000001,10.8977831699,1,1,92,69,81.0,62,69.0,HZ,0.0,0.0,29.29,30.0,3.5,9,4.1,,0,0.019528521765132468
499,T219,0,0,1,0,0,0,1,0,2007-08-01,41.967,-87.675,13.1081247505,2,2,91,69,80.0,63,70.0, ,0.0,0.0,29.34,29.98,2.1,13,3.7,,0,0.6410268932070179
500,T220,0,0,0,0,0,0,1,1,2007-08-01,41.964,-87.69200000000001,12.593985932999999,1,1,92,69,81.0,62,69.0,HZ,0.0,0.0,29.29,30.0,3.5,9,4.1,,0,0.8580655040980102
501,T074,0,0,1,0,0,0,1,0,2007-08-02,41.823,-87.666,5.1227228159400005,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,2.957974541401836
502,T077,0,0,1,0,0,0,0,0,2007-08-02,41.778999999999996,-87.586,8.588495143,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,1.823830902959741
503,T081,0,0,1,0,0,0,1,0,2007-08-02,41.821999999999996,-87.62799999999999,6.86833572735,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,3.9452311000096274
504,T082,0,0,1,0,0,0,1,0,2007-08-02,41.803000000000004,-87.64299999999999,5.75041762845,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,2.8941700145755886
505,T083,0,1,0,0,0,0,1,0,2007-08-02,41.754,-87.59100000000001,8.60641370505,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,0.7048440502221699
506,T084,0,0,0,0,0,0,1,0,2007-08-02,41.693000000000005,-87.59899999999999,10.1853799902,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,1.5059699706439722
507,T085,0,0,1,0,0,0,1,0,2007-08-02,41.721000000000004,-87.648,7.000759522360001,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,0.02256820276754437
508,T086,0,0,1,0,0,0,2,0,2007-08-02,41.688,-87.677,7.795806064580001,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,2.014821801790106
509,T088,0,1,1,0,0,0,1,0,2007-08-02,41.869,-87.696,6.41635681207,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,0.6761797049775374
510,T089,0,0,0,0,0,0,1,0,2007-08-02,41.723,-87.65,6.83301494426,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,0.04572552012646952
511,T090,0,0,1,0,0,0,1,0,2007-08-02,41.868,-87.667,7.160977485539999,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,2.0910285212083344
512,T091,0,0,1,0,0,0,1,0,2007-08-02,41.861999999999995,-87.649,7.468863139450001,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,3.09549853646791
513,T092,0,1,0,0,0,0,1,0,2007-08-02,41.869,-87.62799999999999,8.589788188250001,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,3.9635311590357767
514,T095,0,0,0,0,0,0,2,0,2007-08-02,41.70399999999999,-87.704,6.17912579176,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,2.389134637192586
515,T096,0,2,1,1,0,0,2,1,2007-08-02,41.732,-87.678,5.339621773819999,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,0.3633307204207894
516,T097,0,1,0,0,0,0,2,0,2007-08-02,41.645,-87.604,12.3798892119,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,4.79640601079406
517,T099,0,1,0,0,0,0,1,0,2007-08-02,41.733999999999995,-87.556,10.745137344200002,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,1.6520711167330389
518,T100,0,1,0,0,0,0,1,0,2007-08-02,41.718,-87.53200000000001,12.3001783214,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,2.8648262817731336
519,T102,0,1,1,0,0,0,1,0,2007-08-02,41.75,-87.605,7.991190652110001,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,0.2626299594224432
520,T103,0,2,1,0,0,1,6,0,2007-08-02,41.703,-87.536,12.5480503273,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,3.0132122900510043
521,T107,0,1,0,0,0,0,1,0,2007-08-02,41.73,-87.583,9.55015441923,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,0.2552178370510739
522,T115,0,2,0,0,0,0,2,0,2007-08-02,41.673,-87.6,11.071114382000001,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,2.886393518572813
523,T128,0,1,0,0,0,0,1,0,2007-08-02,41.705,-87.566,11.120713435599999,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,1.5856047158739959
524,T135,0,2,2,0,0,0,2,0,2007-08-02,41.662,-87.725,8.67089799476,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,4.939085299333966
525,T138,0,17,1,0,0,0,8,1,2007-08-02,41.726000000000006,-87.585,9.57212732595,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,0.09251801092730132
526,T157,0,1,0,0,0,0,0,0,2007-08-02,41.826,-87.66799999999999,5.14150561458,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,3.0909904479619343
527,T158,0,2,1,0,0,0,5,0,2007-08-02,41.683,-87.708,7.46353448795,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,3.29976508524485
528,T160,0,1,0,0,0,0,2,0,2007-08-02,41.903,-87.68799999999999,8.72420550543,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,0.9954748348687903
529,T161,0,1,1,0,0,0,2,0,2007-08-02,41.718999999999994,-87.675,6.10054260529,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,0.639096394879573
530,T162,0,0,0,0,0,0,1,0,2007-08-02,41.726000000000006,-87.61399999999999,8.24649662835,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,0.04893333551263221
531,T200,0,2,0,0,0,2,2,0,2007-08-02,41.678999999999995,-87.559,12.412857499300001,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,3.060644351998582
532,T206,0,0,0,0,0,0,1,0,2007-08-02,41.736999999999995,-87.54299999999999,11.3167126508,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,2.355029310529744
533,T209,0,1,1,0,0,1,1,0,2007-08-02,41.74100000000001,-87.54700000000001,11.038499183299999,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,2.219263422593719
534,T212,0,4,1,0,0,1,3,1,2007-08-02,41.681000000000004,-87.535,13.3548822572,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,3.8326847353285216
535,T215,0,0,1,0,0,2,4,0,2007-08-02,41.68600000000001,-87.53200000000001,13.3027944405,2,2,91,73,82.0,66,72.0, ,0.0,0.0,29.31,29.95,6.5,23,7.2,,0,3.762376792928125
536,T215,0,4,0,0,0,0,1,0,2007-08-03,41.68600000000001,-87.53200000000001,13.3027944405,2,2,88,73,81.0,58,67.0, ,0.0,0.0,29.36,30.0,3.3,6,5.8,,0,3.762376792928125
537,T001,0,1,0,0,0,0,1,0,2007-08-07,41.95399999999999,-87.734,10.6322905875,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.07464312496166357
538,T002,0,1,1,0,0,0,1,0,2007-08-07,41.955,-87.801,7.337331426919999,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.1802629371261451
539,T003,0,1,0,0,0,0,1,0,2007-08-07,41.964,-87.758,9.2625688351,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.9676718196545845
540,T006,0,1,0,0,0,0,1,0,2007-08-07,41.99,-87.79700000000001,7.01074599233,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.004882750586403168
541,T007,0,1,0,0,0,0,1,0,2007-08-07,41.995,-87.76899999999999,8.44355616196,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.20291089545008587
542,T008,0,2,1,0,0,0,2,2,2007-08-07,42.008,-87.77799999999999,8.02966383335,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.05404954273490426
543,T009,0,1,1,0,0,0,1,0,2007-08-07,41.982,-87.81299999999999,6.24364423775,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.044019055644124123
544,T011,0,1,1,0,0,0,1,2,2007-08-07,41.945,-87.833,6.19970925636,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.7633954582231183
545,T012,0,1,0,0,0,0,1,0,2007-08-07,41.99100000000001,-87.74700000000001,9.58050614442,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.9897066468699725
546,T014,0,1,0,0,0,0,1,1,2007-08-07,41.97,-87.788,7.66356563348,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.009186922163699613
547,T015,0,1,1,0,0,0,1,1,2007-08-07,41.974,-87.825,5.74706717582,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.006064115184154379
548,T016,0,1,0,0,0,0,1,1,2007-08-07,42.012,-87.81200000000001,6.3384097730999995,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.025465125679229556
549,T018,0,0,0,0,0,0,1,0,2007-08-07,42.01,-87.662,13.989179614700001,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,1.005732628005874
550,T019,0,1,0,0,0,0,0,0,2007-08-07,41.95,-87.698,11.6564140423,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.3115925482654627
551,T025,0,1,0,0,0,0,1,0,2007-08-07,41.979,-87.751,9.4362977905,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,1.0505886120392152
552,T027,0,1,0,0,0,0,1,0,2007-08-07,41.985,-87.728,10.5778104713,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,1.1827254334052897
553,T028,0,1,0,0,0,0,1,0,2007-08-07,41.986999999999995,-87.69,12.5238370762,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.045721240055445096
554,T030,0,0,0,0,0,0,1,0,2007-08-07,41.898999999999994,-87.71700000000001,8.00523231883,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.2589106378975566
555,T031,0,1,0,0,0,0,1,0,2007-08-07,41.801,-87.76299999999999,1.1808715949500002,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,1.6778774840264137
556,T033,0,1,0,0,0,0,1,0,2007-08-07,41.907,-87.70100000000001,8.7558239145,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.7553397447005854
557,T034,0,1,0,0,0,0,0,0,2007-08-07,41.843999999999994,-87.68700000000001,5.2235587362,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.356895516301771
558,T035,0,0,1,0,0,0,1,0,2007-08-07,41.836999999999996,-87.678,5.194958161780001,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.999546901269548
559,T036,0,0,0,0,0,0,1,0,2007-08-07,41.836999999999996,-87.729,3.71472664179,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.5187352059855432
560,T037,0,1,0,0,0,0,1,0,2007-08-07,41.92100000000001,-87.795,8.753452766930002,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.0199158078688713
561,T039,0,1,0,0,0,0,1,0,2007-08-07,41.912,-87.727,8.7911761884,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.7287229684103861
562,T043,0,1,0,0,0,0,0,0,2007-08-07,41.857,-87.695,5.715766073099999,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,1.369345474124189
563,T045,0,1,0,0,0,0,1,0,2007-08-07,41.922,-87.666,10.3822649411,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.6359576825745957
564,T046,0,1,0,0,0,0,1,0,2007-08-07,41.891000000000005,-87.654,8.83720536293,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.276280873027733
565,T048,0,1,0,0,0,0,1,0,2007-08-07,41.867,-87.654,7.53941661205,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.7460847568882163
566,T049,0,1,0,0,0,0,1,0,2007-08-07,41.896,-87.655,9.09369521734,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,1.9653535412815655
567,T050,0,1,0,0,0,0,1,0,2007-08-07,41.919,-87.694,9.654690980449999,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.008301150227724588
568,T054,0,0,0,0,0,0,1,0,2007-08-07,41.922,-87.632,11.2445071398,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.377939935135807
569,T060,0,0,0,0,0,0,1,0,2007-08-07,41.823,-87.678,4.595930050340001,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.6998543091907266
570,T061,0,1,0,0,0,0,1,0,2007-08-07,41.801,-87.679,3.90978777708,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,1.320987038678769
571,T063,0,0,0,0,0,0,1,0,2007-08-07,41.826,-87.727,3.0475395170599997,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.787835771045319
572,T065,0,1,0,0,0,0,1,0,2007-08-07,41.778,-87.75200000000001,0.552120875441,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.5647227978131815
573,T066,0,1,0,0,0,0,0,0,2007-08-07,41.772,-87.70299999999999,2.70941941157,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.062492891081133636
574,T067,0,1,0,0,0,0,1,0,2007-08-07,41.75899999999999,-87.74600000000001,1.88901241385,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.8823491707131005
575,T069,0,0,0,0,0,0,1,0,2007-08-07,41.768,-87.679,3.9705502978300005,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.8210434004577626
576,T070,0,0,0,0,0,0,1,0,2007-08-07,41.798,-87.79799999999999,2.5160355663900003,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,3.1264640152474854
577,T073,0,1,0,0,0,0,1,0,2007-08-07,41.773,-87.601,7.851848324189999,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,1.0200488298579926
578,T074,0,1,1,0,0,0,1,0,2007-08-07,41.823,-87.666,5.1227228159400005,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.957974541401836
579,T075,0,1,0,0,0,0,1,0,2007-08-07,41.799,-87.585,8.67175033166,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.901074532369109
580,T079,0,1,1,0,0,0,1,0,2007-08-07,41.766000000000005,-87.56299999999999,9.86105207766,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.093496458194432
581,T080,0,1,0,0,0,0,1,0,2007-08-07,41.755,-87.613,7.493436130119999,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.1447609338850752
582,T081,0,1,1,0,0,0,1,0,2007-08-07,41.821999999999996,-87.62799999999999,6.86833572735,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,3.9452311000096274
583,T082,0,1,0,0,0,0,1,1,2007-08-07,41.803000000000004,-87.64299999999999,5.75041762845,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.8941700145755886
584,T083,0,1,0,0,0,0,1,0,2007-08-07,41.754,-87.59100000000001,8.60641370505,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.7048440502221699
585,T084,0,1,0,0,0,0,1,0,2007-08-07,41.693000000000005,-87.59899999999999,10.1853799902,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,1.5059699706439722
586,T085,0,0,1,0,0,0,1,0,2007-08-07,41.721000000000004,-87.648,7.000759522360001,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.02256820276754437
587,T086,0,2,1,0,0,0,2,0,2007-08-07,41.688,-87.677,7.795806064580001,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.014821801790106
588,T088,0,1,0,0,0,0,0,0,2007-08-07,41.869,-87.696,6.41635681207,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.6761797049775374
589,T089,0,1,0,0,0,0,1,0,2007-08-07,41.723,-87.65,6.83301494426,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.04572552012646952
590,T090,0,1,1,0,0,0,1,0,2007-08-07,41.868,-87.667,7.160977485539999,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.0910285212083344
591,T091,0,1,0,0,0,0,1,0,2007-08-07,41.861999999999995,-87.649,7.468863139450001,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,3.09549853646791
592,T092,0,1,0,0,0,0,1,0,2007-08-07,41.869,-87.62799999999999,8.589788188250001,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,3.9635311590357767
593,T094,0,1,0,0,0,0,1,0,2007-08-07,41.721000000000004,-87.666,6.314798485830001,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.16719317191679503
594,T095,0,0,0,0,0,0,1,0,2007-08-07,41.70399999999999,-87.704,6.17912579176,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.389134637192586
595,T096,0,1,1,1,0,0,1,0,2007-08-07,41.732,-87.678,5.339621773819999,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.3633307204207894
596,T097,0,1,0,0,0,0,1,0,2007-08-07,41.645,-87.604,12.3798892119,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,4.79640601079406
597,T099,0,1,0,0,0,0,1,0,2007-08-07,41.733999999999995,-87.556,10.745137344200002,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,1.6520711167330389
598,T100,0,1,0,0,0,0,1,0,2007-08-07,41.718,-87.53200000000001,12.3001783214,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,2.8648262817731336
599,T102,0,1,1,0,0,0,1,0,2007-08-07,41.75,-87.605,7.991190652110001,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.2626299594224432
600,T114,0,0,0,0,0,0,1,0,2007-08-07,41.799,-87.73700000000001,1.18539239674,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.9349896039408432
601,T129,0,0,0,0,0,0,1,0,2007-08-07,41.891000000000005,-87.61200000000001,10.233401593,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,3.911638381720372
602,T135,0,1,0,0,0,0,1,0,2007-08-07,41.662,-87.725,8.67089799476,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,4.939085299333966
603,T141,0,1,0,0,0,0,1,0,2007-08-07,41.961999999999996,-87.76,9.195737439010001,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.9445132837035876
604,T142,0,1,0,0,0,0,1,0,2007-08-07,41.953,-87.777,8.54124450131,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.06653543410777785
605,T143,0,1,0,0,0,0,1,2,2007-08-07,41.998999999999995,-87.796,7.05863876455,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.015506128807983285
606,T144,0,1,1,0,0,0,0,0,2007-08-07,41.94,-87.795,8.05809788632,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.029526022860611276
607,T145,0,2,0,0,0,1,1,0,2007-08-07,41.878,-87.63,8.942592190980001,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,3.729662224143462
608,T147,0,1,0,0,0,0,1,0,2007-08-07,41.931999999999995,-87.7,10.427401011699999,2,2,92,73,83.0,73,76.0,VCTS,0.0,0.06,29.11,29.74,6.3,24,8.8,,0,0.029211235739921383
609,T148,0,1,0,0,0,0,1,0,2007-08-07,42.016999999999996,-87.68799999999999,12.702749346600001,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,1.3551660610394018
610,T150,0,1,0,0,0,0,1,0,2007-08-07,42.007,-87.676,13.2563218158,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.6363170235894743
611,T151,0,1,0,0,0,0,1,0,2007-08-07,41.916000000000004,-87.801,8.71615596247,1,1,91,72,82.0,73,76.0,RA BR,0.0,1.31,29.06,29.76,6.2,25,9.0,,0,0.05889358442344134
