,Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,CodeSum,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Lat,Long
1011,2,2009-09-15,83,63,73.0,58,64.0, ,0.0,0.0,29.41,30.05,5.8,2,6.7,41.786,-87.752
1012,1,2009-09-16,71,59,65.0,54,59.0, ,0.0,0.0,29.49,30.2,11.0,5,11.4,41.995,-87.933
1013,2,2009-09-16,72,62,67.0,54,60.0, ,0.0,0.0,29.54,30.18,12.5,6,13.4,41.786,-87.752
1014,1,2009-09-17,72,50,61.0,52,56.0, ,0.0,0.0,29.45,30.18,3.4,5,4.2,41.995,-87.933
1015,2,2009-09-17,71,54,63.0,51,57.0, ,0.0,0.0,29.51,30.17,4.5,8,5.4,41.786,-87.752
1016,1,2009-09-18,79,50,65.0,55,59.0,BR,0.0,0.0,29.46,30.18,5.1,2,6.4,41.995,-87.933
1017,2,2009-09-18,79,52,66.0,55,59.0, ,0.0,0.0,29.52,30.17,5.3,3,6.7,41.786,-87.752
1018,1,2009-09-19,76,55,66.0,55,59.0, ,0.0,0.0,29.48,30.21,3.2,10,5.9,41.995,-87.933
1019,2,2009-09-19,75,58,67.0,55,60.0, ,0.0,0.0,29.54,30.2,4.4,10,5.8,41.786,-87.752
1020,1,2009-09-20,73,54,64.0,56,60.0,RA DZ BR,0.0,0.75,29.28,30.04,6.4,7,7.9,41.995,-87.933
1021,2,2009-09-20,71,54,63.0,56,60.0,RA DZ BR,0.0,0.44,29.34,30.02,5.9,8,7.3,41.786,-87.752
1022,1,2009-09-21,67,60,64.0,59,61.0,DZ BR HZ,0.0,0.01,29.26,29.98,3.5,23,4.6,41.995,-87.933
1023,2,2009-09-21,69,63,66.0,60,62.0,DZ BR HZ,0.0,0.01,29.31,29.97,3.6,23,5.5,41.786,-87.752
1024,1,2009-09-22,77,59,68.0,65,67.0,BR HZ,0.0,0.0,29.28,29.98,5.2,17,7.7,41.995,-87.933
1025,2,2009-09-22,76,63,70.0,65,67.0,RA BR,0.0,0.04,29.34,29.97,5.2,18,7.3,41.786,-87.752
1026,1,2009-09-23,76,62,69.0,62,64.0,BR,0.0,0.0,29.42,30.12,0.6,32,4.0,41.995,-87.933
1027,2,2009-09-23,76,62,69.0,63,64.0,BR,0.0,0.0,29.47,30.11,0.8,31,4.7,41.786,-87.752
1028,1,2009-09-24,73,64,69.0,63,65.0,BR,0.0,0.0,29.44,30.16,4.3,6,4.7,41.995,-87.933
1029,2,2009-09-24,71,64,68.0,62,64.0,BR,0.0,0.0,29.49,30.15,4.1,7,4.4,41.786,-87.752
1030,1,2009-09-25,70,60,65.0,57,60.0,RA DZ BR,0.0,0.16,29.39,30.12,5.4,11,7.3,41.995,-87.933
1031,2,2009-09-25,70,60,65.0,57,60.0,RA DZ BR,0.0,0.02,29.44,30.11,5.4,11,6.3,41.786,-87.752
1032,1,2009-09-26,69,55,62.0,56,59.0,BR,0.0,0.0,29.15,29.91,4.0,27,4.6,41.995,-87.933
1033,2,2009-09-26,66,56,61.0,56,59.0,BR,0.0,0.01,29.21,29.9,3.9,26,4.6,41.786,-87.752
1034,1,2009-09-27,74,50,62.0,53,57.0,TSRA RA FG BR,0.0,0.08,28.84,29.59,8.2,22,10.2,41.995,-87.933
1035,2,2009-09-27,74,53,64.0,53,58.0,TSRA FG+ BR,0.0,0.48,28.91,29.59,7.6,23,10.2,41.786,-87.752
1036,1,2009-09-28,62,49,56.0,42,49.0,RA,0.0,0.01,28.91,29.61,20.3,29,20.7,41.995,-87.933
1037,2,2009-09-28,63,50,57.0,42,49.0,RA,0.0,0.01,28.98,29.61,19.8,28,20.2,41.786,-87.752
1038,1,2009-09-29,60,48,54.0,42,48.0, ,0.0,0.0,29.28,29.96,9.0,33,10.3,41.995,-87.933
1039,2,2009-09-29,58,48,53.0,42,48.0,DZ,0.0,0.01,29.34,29.96,8.4,33,10.2,41.786,-87.752
1040,1,2009-09-30,62,47,55.0,40,47.0, ,0.0,0.0,29.39,30.11,5.7,3,6.8,41.995,-87.933
1041,2,2009-09-30,61,49,55.0,42,48.0, ,0.0,0.0,29.44,30.1,4.8,3,7.0,41.786,-87.752
1042,1,2009-10-01,59,41,50.0,46,49.0,RA BR,0.0,0.89,29.13,29.9,9.1,13,9.5,41.995,-87.933
1043,2,2009-10-01,59,44,52.0,46,49.0,TSRA RA BR,0.0,0.59,29.18,29.9,8.8,13,8.7,41.786,-87.752
1044,1,2009-10-02,56,47,52.0,46,48.0,RA BR,0.0,0.21,28.8,29.55,10.5,21,12.0,41.995,-87.933
1045,2,2009-10-02,56,48,52.0,46,48.0,RA DZ BR,0.0,0.17,28.87,29.56,10.0,22,11.6,41.786,-87.752
1046,1,2009-10-03,57,47,52.0,47,49.0,RA DZ BR,0.0,0.11,29.02,29.7,6.9,26,7.4,41.995,-87.933
1047,2,2009-10-03,58,47,53.0,47,49.0,RA BR,0.0,0.03,29.08,29.71,9.4,26,9.8,41.786,-87.752
1048,1,2009-10-04,60,45,53.0,43,47.0, ,0.0,0.01,29.28,29.98,9.0,28,9.2,41.995,-87.933
1049,2,2009-10-04,61,45,53.0,42,47.0, ,0.0,0.0,29.34,29.99,8.9,27,9.3,41.786,-87.752
1050,1,2009-10-05,62,43,53.0,42,47.0, ,0.0,0.0,29.29,30.03,1.8,8,5.4,41.995,-87.933
1051,2,2009-10-05,61,42,52.0,42,47.0, ,0.0,0.0,29.35,30.04,2.9,9,4.5,41.786,-87.752
1052,1,2009-10-06,61,49,55.0,47,51.0,RA DZ BR,0.0,0.03,28.9,29.65,8.8,24,14.9,41.995,-87.933
1053,2,2009-10-06,62,49,56.0,46,50.0,RA BR,0.0,0.05,28.97,29.66,9.5,24,15.1,41.786,-87.752
1054,1,2009-10-07,60,45,53.0,39,46.0, ,0.0,0.0,29.24,29.95,9.2,26,10.8,41.995,-87.933
1055,2,2009-10-07,60,45,53.0,39,46.0, ,0.0,0.0,29.31,29.96,8.5,26,10.1,41.786,-87.752
1056,1,2009-10-08,53,45,49.0,46,48.0,RA DZ BR,0.0,0.12,29.18,29.92,3.3,21,4.8,41.995,-87.933
1057,2,2009-10-08,54,47,51.0,46,49.0,RA DZ BR,0.0,0.14,29.25,29.93,4.8,20,5.6,41.786,-87.752
1058,1,2009-10-09,52,39,46.0,43,45.0,RA BR,0.0,0.46,29.21,29.93,9.4,34,10.0,41.995,-87.933
1059,2,2009-10-09,52,40,46.0,44,46.0,RA DZ BR,0.0,0.43,29.26,29.92,9.3,35,10.2,41.786,-87.752
1060,1,2009-10-10,48,31,40.0,30,35.0, ,0.0,0.0,29.49,30.21,7.4,28,7.7,41.995,-87.933
1061,2,2009-10-10,48,33,41.0,30,36.0, ,0.0,0.0,29.55,30.21,7.8,29,8.2,41.786,-87.752
1062,1,2009-10-11,44,29,37.0,22,32.0, ,0.0,0.0,29.6,30.35,1.5,33,5.0,41.995,-87.933
1063,2,2009-10-11,45,29,37.0,23,33.0, ,0.0,0.0,29.67,30.36,1.1,1,4.8,41.786,-87.752
1064,1,2009-10-12,48,41,45.0,36,41.0,RA DZ BR,0.0,0.02,29.44,30.18,0.6,19,3.8,41.995,-87.933
1065,2,2009-10-12,49,42,46.0,34,40.0,RA DZ BR HZ,0.0,0.01,29.5,30.2,0.6,24,3.5,41.786,-87.752
1066,1,2009-10-13,47,34,41.0,32,38.0, ,0.0,0.0,29.6,30.35,8.5,1,10.0,41.995,-87.933
1067,2,2009-10-13,48,36,42.0,32,39.0,BR,0.0,0.0,29.66,30.35,8.5,2,11.3,41.786,-87.752
1068,1,2009-10-14,48,42,45.0,36,41.0,RA DZ BR,0.0,0.03,29.4,30.17,11.0,9,11.5,41.995,-87.933
1069,2,2009-10-14,48,42,45.0,36,41.0,RA DZ BR,0.0,0.03,29.47,30.17,10.7,10,11.2,41.786,-87.752
1070,1,2009-10-15,44,41,43.0,38,40.0,RA DZ BR,0.0,0.29,29.26,30.0,8.2,6,9.1,41.995,-87.933
1071,2,2009-10-15,44,41,43.0,38,40.0,RA DZ BR,0.0,0.33,29.31,30.0,9.4,7,10.0,41.786,-87.752
1072,1,2009-10-16,45,39,42.0,36,39.0,RA,0.01,0.04,29.41,30.13,8.2,35,8.2,41.995,-87.933
1073,2,2009-10-16,46,40,43.0,36,40.0,RA DZ,0.0,0.08,29.46,30.13,7.1,35,8.1,41.786,-87.752
1074,1,2009-10-17,52,36,44.0,33,39.0,DZ,0.0,0.01,29.57,30.3,8.0,34,8.2,41.995,-87.933
1075,2,2009-10-17,52,39,46.0,34,40.0,RA,0.0,0.01,29.64,30.3,6.9,35,7.7,41.786,-87.752
1076,1,2009-10-18,53,31,42.0,33,39.0, ,0.0,0.0,29.49,30.25,6.1,21,6.9,41.995,-87.933
1077,2,2009-10-18,53,33,43.0,33,40.0, ,0.0,0.0,29.55,30.26,5.8,21,6.2,41.786,-87.752
1078,1,2009-10-19,65,44,55.0,41,47.0, ,0.0,0.0,29.25,30.0,11.4,21,11.5,41.995,-87.933
1079,2,2009-10-19,66,43,55.0,40,47.0, ,0.0,0.0,29.32,30.01,10.7,21,10.8,41.786,-87.752
1080,1,2009-10-20,62,48,55.0,48,52.0,RA,0.0,0.03,29.31,30.03,4.0,19,5.3,41.995,-87.933
1081,2,2009-10-20,64,51,58.0,47,52.0,RA,0.0,0.05,29.38,30.03,6.4,19,7.4,41.786,-87.752
1082,1,2009-10-21,69,55,62.0,52,56.0,RA,0.0,0.01,29.25,29.99,11.4,21,11.5,41.995,-87.933
1083,2,2009-10-21,70,55,63.0,50,55.0, ,0.0,0.01,29.32,29.99,11.1,21,11.2,41.786,-87.752
1084,1,2009-10-22,58,48,53.0,48,50.0,RA BR,0.0,1.03,29.18,29.94,8.4,5,13.0,41.995,-87.933
1085,2,2009-10-22,58,49,54.0,49,51.0,RA BR,0.0,0.84,29.23,29.93,8.7,6,13.2,41.786,-87.752
1086,1,2009-10-23,61,42,52.0,49,50.0,RA DZ BR,0.0,0.89,28.73,29.48,6.2,18,16.2,41.995,-87.933
1087,2,2009-10-23,62,44,53.0,50,51.0,RA DZ BR,0.0,1.29,28.8,29.48,6.6,19,15.4,41.786,-87.752
1088,1,2009-10-24,50,38,44.0,37,40.0,RA DZ BR,0.0,0.04,29.03,29.73,8.3,26,8.9,41.995,-87.933
1089,2,2009-10-24,49,39,44.0,37,41.0,RA DZ SN,0.0,0.05,29.1,29.74,9.6,26,10.3,41.786,-87.752
1090,1,2009-10-25,62,44,53.0,45,49.0,RA BR,0.0,0.27,29.26,29.96,5.5,19,6.9,41.995,-87.933
1091,2,2009-10-25,63,44,54.0,43,48.0,RA BR,0.0,0.24,29.32,29.97,6.3,19,7.3,41.786,-87.752
1092,1,2009-10-26,55,49,52.0,48,49.0,RA BR,0.0,0.11,29.28,30.02,4.9,21,7.5,41.995,-87.933
1093,2,2009-10-26,55,50,53.0,47,49.0,RA DZ BR,0.0,0.13,29.35,30.02,5.2,21,6.8,41.786,-87.752
1094,1,2009-10-27,51,45,48.0,45,47.0,RA BR,0.0,0.06,29.19,29.94,4.4,5,6.5,41.995,-87.933
1095,2,2009-10-27,52,48,50.0,46,48.0,RA DZ BR,0.0,0.16,29.24,29.94,5.5,5,7.0,41.786,-87.752
1096,1,2009-10-28,57,50,54.0,49,51.0,BR HZ,0.0,0.0,29.28,29.99,3.1,14,4.3,41.995,-87.933
1097,2,2009-10-28,58,50,54.0,49,51.0,BR HZ,0.0,0.0,29.34,29.99,1.8,13,3.0,41.786,-87.752
1098,1,2009-10-29,60,47,54.0,50,52.0,RA BR HZ,0.0,0.6,29.21,29.98,12.5,14,12.7,41.995,-87.933
1099,2,2009-10-29,60,48,54.0,50,52.0,RA BR HZ,0.0,1.05,29.28,29.99,11.1,14,11.4,41.786,-87.752
1100,1,2009-10-30,67,46,57.0,53,56.0,RA DZ BR,0.0,0.81,28.79,29.55,15.6,20,17.4,41.995,-87.933
1101,2,2009-10-30,68,47,58.0,54,56.0,RA BR,0.0,1.15,28.87,29.56,15.7,21,17.9,41.786,-87.752
1102,1,2009-10-31,46,35,41.0,31,38.0, ,0.0,0.01,29.18,29.86,11.1,26,11.5,41.995,-87.933
1103,2,2009-10-31,47,37,42.0,31,38.0, ,0.0,0.01,29.25,29.87,13.4,26,13.8,41.786,-87.752
1104,1,2010-05-01,70,58,64.0,53,58.0,RA BR,0.0,0.11,28.89,29.6,9.1,21,9.4,41.995,-87.933
1105,2,2010-05-01,71,61,66.0,54,59.0,RA,0.0,0.01,28.95,29.59,7.4,22,8.1,41.786,-87.752
1106,1,2010-05-02,69,53,61.0,52,56.0,RA BR,0.0,0.93,28.9,29.61,4.4,25,6.1,41.995,-87.933
1107,2,2010-05-02,68,54,61.0,52,56.0,RA BR,0.0,0.31,28.97,29.6,2.8,26,6.9,41.786,-87.752
1108,1,2010-05-03,72,50,61.0,45,53.0, ,0.0,0.0,29.07,29.77,8.8,25,9.4,41.995,-87.933
1109,2,2010-05-03,72,52,62.0,45,53.0, ,0.0,0.0,29.13,29.77,8.9,25,9.5,41.786,-87.752
1110,1,2010-05-04,79,50,65.0,44,54.0, ,0.0,0.0,29.05,29.77,13.9,21,14.2,41.995,-87.933
1111,2,2010-05-04,80,53,67.0,43,54.0, ,0.0,0.0,29.13,29.78,12.1,21,12.6,41.786,-87.752
1112,1,2010-05-05,72,56,64.0,37,51.0, ,0.0,0.01,29.08,29.77,10.2,27,12.8,41.995,-87.933
1113,2,2010-05-05,73,57,65.0,37,51.0, ,0.0,0.01,29.15,29.77,9.7,27,12.1,41.786,-87.752
1114,1,2010-05-06,63,46,55.0,39,46.0,TSRA,0.0,0.01,29.27,29.99,5.7,3,9.1,41.995,-87.933
1115,2,2010-05-06,60,48,54.0,39,46.0, ,0.0,0.05,29.33,29.99,5.9,6,10.1,41.786,-87.752
1116,1,2010-05-07,59,45,52.0,46,48.0,TSRA RA BR,0.0,0.72,28.98,29.73,2.6,34,13.2,41.995,-87.933
1117,2,2010-05-07,59,46,53.0,46,49.0,TSRA RA BR,0.0,0.74,29.04,29.73,3.7,31,13.8,41.786,-87.752
1118,1,2010-05-08,50,42,46.0,35,41.0,RA,0.0,0.02,29.36,30.05,14.5,30,15.2,41.995,-87.933
1119,2,2010-05-08,50,42,46.0,35,41.0,RA,0.0,0.08,29.42,30.06,13.6,29,14.4,41.786,-87.752
1120,1,2010-05-09,58,38,48.0,29,40.0, ,0.0,0.0,29.59,30.31,2.5,35,6.4,41.995,-87.933
1121,2,2010-05-09,56,37,47.0,29,40.0, ,0.0,0.0,29.66,30.32,1.8,6,5.9,41.786,-87.752
1122,1,2010-05-10,58,41,50.0,31,42.0,RA,0.0,0.01,29.47,30.24,13.5,11,14.2,41.995,-87.933
1123,2,2010-05-10,58,43,51.0,29,42.0,RA,0.0,0.01,29.54,30.25,12.5,12,13.0,41.786,-87.752
1124,1,2010-05-11,52,44,48.0,46,47.0,RA DZ BR,0.0,0.97,29.16,29.9,5.6,9,9.9,41.995,-87.933
1125,2,2010-05-11,59,44,52.0,46,48.0,RA BR,0.0,0.72,29.21,29.89,3.0,12,10.4,41.786,-87.752
1126,1,2010-05-12,51,44,48.0,45,46.0,TSRA RA FG BR,0.0,0.12,29.36,30.1,8.9,6,10.4,41.995,-87.933
1127,2,2010-05-12,53,46,50.0,45,47.0,TSRA RA DZ BR HZ,0.0,0.14,29.41,30.09,8.3,6,10.0,41.786,-87.752
1128,1,2010-05-13,73,48,61.0,53,55.0,TSRA RA BR,0.0,1.49,29.23,29.93,4.8,25,12.3,41.995,-87.933
1129,2,2010-05-13,78,49,64.0,54,57.0,TSRA RA BR,0.0,0.97,29.28,29.93,5.9,25,13.4,41.786,-87.752
1130,1,2010-05-14,66,47,57.0,44,50.0, ,0.0,0.0,29.46,30.17,10.9,26,11.2,41.995,-87.933
1131,2,2010-05-14,67,49,58.0,43,51.0, ,0.0,0.0,29.52,30.17,11.9,26,12.3,41.786,-87.752
1132,1,2010-05-15,61,43,52.0,42,48.0, ,0.0,0.0,29.53,30.26,4.1,4,5.8,41.995,-87.933
1133,2,2010-05-15,63,47,55.0,41,48.0, ,0.0,0.0,29.59,30.25,4.0,5,6.4,41.786,-87.752
1134,1,2010-05-16,66,41,54.0,43,49.0, ,0.0,0.0,29.44,30.18,9.7,5,10.1,41.995,-87.933
1135,2,2010-05-16,66,46,56.0,43,50.0, ,0.0,0.0,29.48,30.17,11.1,5,11.5,41.786,-87.752
1136,1,2010-05-17,58,50,54.0,42,48.0,RA,0.0,0.01,29.29,30.04,9.6,3,9.8,41.995,-87.933
1137,2,2010-05-17,60,52,56.0,43,49.0,RA DZ,0.0,0.11,29.35,30.03,7.9,3,8.8,41.786,-87.752
1138,1,2010-05-18,65,46,56.0,40,48.0, ,0.0,0.0,29.26,29.99,9.1,3,9.8,41.995,-87.933
1139,2,2010-05-18,62,49,56.0,41,48.0, ,0.0,0.0,29.31,29.98,9.6,2,10.1,41.786,-87.752
1140,1,2010-05-19,74,44,59.0,39,51.0, ,0.0,0.0,29.31,30.02,5.7,4,6.4,41.995,-87.933
1141,2,2010-05-19,73,46,60.0,39,50.0, ,0.0,0.0,29.36,30.02,6.4,4,7.3,41.786,-87.752
1142,1,2010-05-20,74,47,61.0,49,55.0,RA,0.0,0.05,29.29,30.02,6.8,13,7.8,41.995,-87.933
1143,2,2010-05-20,72,51,62.0,49,55.0,RA,0.0,0.09,29.35,30.02,6.3,12,7.4,41.786,-87.752
1144,1,2010-05-21,73,56,65.0,58,60.0,RA DZ BR HZ,0.0,0.21,29.15,29.88,4.6,10,6.3,41.995,-87.933
1145,2,2010-05-21,72,56,64.0,58,60.0,RA DZ BR,0.0,0.4,29.21,29.87,5.0,12,6.2,41.786,-87.752
1146,1,2010-05-22,74,58,66.0,59,61.0,FG+ BR HZ,0.0,0.0,29.23,29.94,3.4,12,5.4,41.995,-87.933
1147,2,2010-05-22,72,58,65.0,59,61.0,FG+ FG BR HZ,0.0,0.01,29.29,29.94,2.7,9,6.1,41.786,-87.752
1148,1,2010-05-23,89,62,76.0,66,69.0, ,0.0,0.0,29.26,29.97,9.8,18,10.0,41.995,-87.933
1149,2,2010-05-23,89,65,77.0,65,69.0, ,0.0,0.0,29.33,29.96,9.7,18,10.0,41.786,-87.752
1150,1,2010-05-24,91,70,81.0,67,72.0, ,0.0,0.0,29.33,30.03,6.6,14,8.2,41.995,-87.933
1151,2,2010-05-24,91,73,82.0,66,71.0, ,0.0,0.0,29.39,30.01,6.3,13,7.9,41.786,-87.752
1152,1,2010-05-25,88,69,79.0,62,68.0, ,0.0,0.0,29.33,30.04,5.1,13,7.8,41.995,-87.933
1153,2,2010-05-25,87,71,79.0,61,68.0, ,0.0,0.0,29.39,30.02,6.4,12,8.1,41.786,-87.752
1154,1,2010-05-26,87,66,77.0,63,68.0, ,0.0,0.01,29.29,30.0,3.1,3,4.5,41.995,-87.933
1155,2,2010-05-26,85,70,78.0,62,68.0,TS RA,0.0,0.01,29.34,29.98,3.2,2,5.8,41.786,-87.752
1156,1,2010-05-27,77,61,69.0,50,59.0, ,0.0,0.0,29.31,30.03,10.4,3,10.7,41.995,-87.933
1157,2,2010-05-27,77,63,70.0,50,59.0, ,0.0,0.0,29.36,30.0,12.7,2,13.0,41.786,-87.752
1158,1,2010-05-28,79,57,68.0,50,58.0, ,0.0,0.0,29.28,30.01,7.8,3,8.4,41.995,-87.933
1159,2,2010-05-28,76,59,68.0,49,58.0, ,0.0,0.0,29.33,29.99,10.0,2,10.4,41.786,-87.752
1160,1,2010-05-29,86,59,73.0,57,63.0, ,0.0,0.0,29.23,29.95,5.0,5,5.8,41.995,-87.933
1161,2,2010-05-29,84,62,73.0,57,63.0, ,0.0,0.0,29.28,29.93,4.5,7,5.6,41.786,-87.752
1162,1,2010-05-30,91,61,76.0,59,66.0, ,0.0,0.0,29.16,29.88,4.6,18,5.9,41.995,-87.933
1163,2,2010-05-30,91,64,78.0,59,66.0,TSRA,0.0,0.01,29.23,29.86,4.5,17,6.1,41.786,-87.752
1164,1,2010-05-31,81,66,74.0,64,67.0,TSRA RA BR,0.0,0.26,29.15,29.86,0.6,24,4.7,41.995,-87.933
1165,2,2010-05-31,84,65,75.0,65,67.0,TSRA RA BR HZ,0.0,1.57,29.21,29.85,1.6,19,4.8,41.786,-87.752
1166,1,2010-06-01,85,63,74.0,62,67.0,BR HZ,0.0,0.0,29.1,29.84,5.1,19,6.0,41.995,-87.933
1167,2,2010-06-01,84,65,75.0,63,67.0,BR HZ,0.0,0.0,29.17,29.83,4.4,17,6.1,41.786,-87.752
1168,1,2010-06-02,77,57,67.0,61,64.0,TSRA RA BR,0.0,1.02,29.0,29.71,3.6,34,8.7,41.995,-87.933
1169,2,2010-06-02,77,59,68.0,61,64.0,TSRA RA BR,0.0,1.3,29.05,29.69,2.8,32,10.1,41.786,-87.752
1170,1,2010-06-03,71,56,64.0,46,55.0, ,0.0,0.0,29.1,29.81,6.7,4,7.8,41.995,-87.933
1171,2,2010-06-03,71,58,65.0,46,55.0, ,0.0,0.0,29.15,29.79,6.1,4,7.7,41.786,-87.752
1172,1,2010-06-04,83,57,70.0,60,65.0, ,0.0,0.0,29.0,29.73,7.8,22,9.8,41.995,-87.933
1173,2,2010-06-04,83,60,72.0,59,64.0, ,0.0,0.01,29.07,29.71,6.8,21,8.5,41.786,-87.752
1174,1,2010-06-05,79,60,70.0,65,67.0,RA BR,0.0,0.15,28.95,29.66,5.0,23,7.8,41.995,-87.933
1175,2,2010-06-05,79,60,70.0,63,66.0,TS RA BR,0.0,0.51,29.0,29.65,3.8,24,8.0,41.786,-87.752
1176,1,2010-06-06,76,55,66.0,55,59.0,RA,0.0,0.01,29.16,29.84,9.2,32,11.2,41.995,-87.933
1177,2,2010-06-06,75,58,67.0,54,59.0,RA,0.0,0.01,29.22,29.83,8.3,33,10.4,41.786,-87.752
1178,1,2010-06-07,70,54,62.0,49,55.0, ,0.0,0.0,29.34,30.05,6.4,8,6.9,41.995,-87.933
1179,2,2010-06-07,69,56,63.0,48,55.0, ,0.0,0.0,29.41,30.04,6.5,7,7.9,41.786,-87.752
1180,1,2010-06-08,67,58,63.0,57,59.0,RA BR,0.0,0.45,29.22,29.97,8.8,13,10.1,41.995,-87.933
1181,2,2010-06-08,67,59,63.0,57,59.0,RA BR,0.0,0.33,29.28,29.96,7.8,13,8.9,41.786,-87.752
1182,1,2010-06-09,83,65,74.0,56,63.0,BR,0.0,0.0,29.13,29.84,10.2,28,10.8,41.995,-87.933
1183,2,2010-06-09,83,67,75.0,55,63.0,BR,0.0,0.0,29.19,29.82,10.0,27,10.8,41.786,-87.752
1184,1,2010-06-10,77,58,68.0,54,60.0, ,0.0,0.0,29.26,29.96,4.8,7,6.7,41.995,-87.933
1185,2,2010-06-10,75,60,68.0,54,60.0, ,0.0,0.0,29.31,29.94,5.3,8,6.7,41.786,-87.752
1186,1,2010-06-11,89,64,77.0,67,71.0,TS RA,0.0,0.02,29.18,29.89,8.8,19,10.5,41.995,-87.933
1187,2,2010-06-11,88,64,76.0,67,71.0,TSRA,0.0,0.41,29.24,29.88,8.6,19,10.2,41.786,-87.752
1188,1,2010-06-12,77,62,70.0,63,65.0,TSRA RA BR,0.0,0.34,29.25,29.96,3.9,4,8.1,41.995,-87.933
1189,2,2010-06-12,77,62,70.0,63,65.0,RA BR HZ,0.0,0.12,29.31,29.94,2.2,2,7.4,41.786,-87.752
1190,1,2010-06-13,71,62,67.0,62,64.0,RA BR,0.0,0.25,29.26,29.98,3.5,9,5.0,41.995,-87.933
1191,2,2010-06-13,73,61,67.0,61,63.0,RA BR HZ,0.0,0.25,29.32,29.97,3.6,7,4.6,41.786,-87.752
1192,1,2010-06-14,70,60,65.0,61,62.0,RA BR,0.0,0.01,29.23,29.94,6.2,4,6.6,41.995,-87.933
1193,2,2010-06-14,72,61,67.0,61,63.0,RA BR HZ,0.0,0.01,29.28,29.92,5.5,5,6.5,41.786,-87.752
1194,1,2010-06-15,79,60,70.0,66,67.0,RA BR,0.0,0.59,29.16,29.89,2.2,19,5.5,41.995,-87.933
1195,2,2010-06-15,79,61,70.0,65,67.0,RA BR HZ,0.0,0.88,29.23,29.88,3.2,20,6.3,41.786,-87.752
1196,1,2010-06-16,82,63,73.0,61,65.0, ,0.0,0.0,29.28,29.98,5.9,28,9.0,41.995,-87.933
1197,2,2010-06-16,86,65,76.0,60,65.0, ,0.0,0.0,29.34,29.97,6.1,27,10.2,41.786,-87.752
1198,1,2010-06-17,84,64,74.0,62,67.0, ,0.0,0.0,29.3,30.01,5.8,14,7.5,41.995,-87.933
1199,2,2010-06-17,84,67,76.0,61,67.0, ,0.0,0.0,29.36,30.0,4.4,14,6.9,41.786,-87.752
1200,1,2010-06-18,90,67,79.0,66,69.0,TSRA BR,0.0,0.87,29.18,29.92,6.8,21,10.4,41.995,-87.933
1201,2,2010-06-18,91,66,79.0,66,69.0,TS TSRA RA,0.0,0.66,29.24,29.91,6.2,22,9.6,41.786,-87.752
1202,1,2010-06-19,85,66,76.0,61,66.0, ,0.0,0.0,29.24,29.94,9.8,28,10.6,41.995,-87.933
1203,2,2010-06-19,86,66,76.0,60,66.0, ,0.0,0.0,29.3,29.92,10.1,27,11.5,41.786,-87.752
1204,1,2010-06-20,81,64,73.0,61,65.0, ,0.0,0.01,29.34,30.04,3.8,8,4.7,41.995,-87.933
1205,2,2010-06-20,80,67,74.0,60,65.0, ,0.0,0.01,29.4,30.02,4.4,8,5.2,41.786,-87.752
1206,1,2010-06-21,85,67,76.0,66,69.0,TSRA BR,0.0,0.22,29.26,29.97,5.6,16,8.4,41.995,-87.933
1207,2,2010-06-21,85,68,77.0,66,69.0,TSRA,0.0,0.4,29.31,29.96,4.4,17,7.0,41.786,-87.752
1208,1,2010-06-22,85,69,77.0,68,71.0, ,0.0,0.0,29.28,29.98,5.9,23,6.9,41.995,-87.933
1209,2,2010-06-22,86,70,78.0,68,71.0, ,0.0,0.0,29.34,29.97,6.7,22,7.2,41.786,-87.752
1210,1,2010-06-23,87,69,78.0,70,71.0,TS TSRA RA BR,0.0,0.87,29.16,29.89,10.2,22,11.5,41.995,-87.933
1211,2,2010-06-23,87,67,77.0,69,71.0,TS TSRA RA BR HZ,0.0,1.23,29.23,29.89,9.3,22,11.5,41.786,-87.752
1212,1,2010-06-24,84,65,75.0,60,65.0, ,0.0,0.0,29.33,30.03,5.4,32,8.7,41.995,-87.933
1213,2,2010-06-24,81,65,73.0,59,65.0, ,0.0,0.0,29.38,30.01,2.3,36,8.1,41.786,-87.752
1214,1,2010-06-25,84,62,73.0,62,67.0, ,0.0,0.0,29.28,30.0,6.4,20,7.3,41.995,-87.933
1215,2,2010-06-25,84,66,75.0,61,66.0, ,0.0,0.0,29.34,29.99,6.5,20,7.7,41.786,-87.752
1216,1,2010-06-26,87,69,78.0,66,70.0,TS TSRA,0.0,0.85,29.1,29.83,1.0,11,6.7,41.995,-87.933
1217,2,2010-06-26,88,68,78.0,65,69.0,TSRA RA BR,0.0,0.7,29.16,29.81,2.3,16,7.0,41.786,-87.752
1218,1,2010-06-27,85,72,79.0,70,73.0, ,0.0,0.54,28.9,29.62,7.4,24,9.1,41.995,-87.933
1219,2,2010-06-27,87,72,80.0,69,72.0,BR,0.0,0.88,28.95,29.6,8.5,24,10.0,41.786,-87.752
1220,1,2010-06-28,82,63,73.0,59,65.0, ,0.0,0.0,29.08,29.76,9.4,31,11.3,41.995,-87.933
1221,2,2010-06-28,82,65,74.0,59,65.0, ,0.0,0.0,29.13,29.74,9.1,31,11.7,41.786,-87.752
1222,1,2010-06-29,75,59,67.0,53,59.0, ,0.0,0.0,29.41,30.09,6.2,4,7.5,41.995,-87.933
